taxid,assembler
1871035,N/A
1871110,Newbler
1871111,SPAdes
1871322,N/A
1871323,N/A
1871324,N/A
1871336,Ray
1871904,ABySS
1871905,ABySS
1871906,ABySS
1871907,ABySS
1872678,CLC
187272,N/A
187303,N/A
187304,N/A
187304,SOAPdenovo
1873126,ABySS
1873135,SPAdes
1873176,SOAPdenovo
187330,A5-miseq
187330,A5
1873418,CLC
1873419,CLC
1873462,N/A
1873482,SPAdes
1873484,SPAdes
1873712,IDBA-UD
1873713,IDBA-UD
1873714,IDBA-UD
1873715,IDBA-UD
1873883,N/A
187410,N/A
1874317,N/A
1874362,SPAdes
187452,N/A
187452,SOAPdenovo
1874619,CLC
1874630,N/A
187493,N/A
1876757,SPAdes
1876769,HGAP3
1878935,N/A
1878942,N/A
1879023,N/A
1879031,MIRA
1879049,SPAdes
1879050,SPAdes
187979,N/A
1881016,N/A
1881017,N/A
1881029,N/A
1881037,N/A
1881045,N/A
1881059,N/A
1881060,N/A
1881110,N/A
1881858,SPAdes
1882399,SOAPdenovo
1882406,N/A
1882733,SPAdes
1882734,SPAdes
1882750,N/A
1882752,N/A
1882754,N/A
1882757,N/A
1882758,N/A
1882763,N/A
1882791,N/A
1882798,N/A
1882821,N/A
1882823,N/A
1882918,N/A
1883406,velvet
1883407,velvet
1883416,N/A
1883430,SPAdes
1884263,N/A
1884353,N/A
1884366,N/A
1884788,SPAdes
1884789,SPAdes
1884790,SPAdes
1885026,SPAdes
1885028,Burrows-Wheeler
1885028,Newbler
1885028,PILON
1885029,Burrows-Wheeler
1885029,Newbler
1885029,PILON
1885030,Burrows-Wheeler
1885030,Newbler
1885030,PILON
1885031,Burrows-Wheeler
1885031,Newbler
1885031,PILON
1885032,Burrows-Wheeler
1885032,Newbler
1885032,PILON
1885033,Burrows-Wheeler
1885033,Newbler
1885033,PILON
1885034,Burrows-Wheeler
1885034,Newbler
1885034,PILON
1885035,Burrows-Wheeler
1885035,Newbler
1885035,PILON
1885315,A5-MiSeq
1885572,HGAP
1885573,HGAP
1885894,Edena
1885902,Velvet
1885919,N/A
1886027,SPAdes
188626,CLC
1886670,SMRT
1886,IDBA
1886,N/A
1886,SOAPdenovo
1888167,A5-miseq
1888195,N/A
188872,N/A
1888890,CLCBio
1888891,Newbler
1888892,SPAdes
1888913,SPAdes
1888915,SOAPdenovo
1888,N/A
1888,newbler
188915,Spades
1889262,Abyss
188932,N/A
1889770,Platanus
1889781,CLC
1889784,Platanus
1889813,N/A
1889883,N/A
1889913,NGEN
1889,N/A
1890285,A5-miseq
1890286,A5-miseq
1890302,CLC
1890302,SPAdes
1890373,CLC
1890,IDBA_UD
1890,Newbler
1891098,N/A
1891184,platanus
1891186,platanus
1891188,SPAdes
1891189,SPAdes
1891191,SPAdes
1891193,SPAdes
1891196,SPAdes
1891197,SPAdes
1891199,SPAdes
1891201,SPAdes
1891202,SPAdes
1891207,platanus
1891224,Geneious
1891289,N/A
1891671,N/A
1891675,N/A
1891914,MyPro
1891914,SPAdes
1891920,Geneious
1891921,Newbler
1891926,N/A
1891969,CLC
1891970,CLC
189201,SPAdes
1892404,N/A
1892596,SOAPdenovo
1892811,Velvet
1892843,N/A
1892844,N/A
1892845,N/A
1892846,N/A
1892847,N/A
1892869,N/A
1892894,CLC
1892896,SPAdes
1892897,SPAdes
1892902,CAP3
1892902,Newbler
1892903,SOAPdenovo
1892904,A5
1892904,CAP3
1892,IDBA
1892,Newbler
189381,CLC
189381,N/A
189381,SOAPdenovo
189382,N/A
189382,SOAPdenovo
189382,SPAdes
1893,N/A
1893,Unknown
189423,N/A
189425,N/A
189426,N/A
189426,SPAdes
1894,CLCbio
1894,IDBA
1894,IDBA_UD
1894,N/A
1894,SPAdes
1895005,Velvet
1895021,CLC
189518,N/A
1895595,Velvet
1895596,Velvet
1895597,Velvet
1895598,Velvet
1895599,Velvet
1895600,Velvet
1895601,Velvet
1895602,Velvet
1895603,Velvet
1895604,Velvet
1895605,Velvet
1895606,Velvet
1895607,Velvet
1895608,Velvet
1895609,Velvet
1895610,Velvet
1895611,Velvet
1895612,Velvet
1895613,Velvet
1895614,Velvet
1895615,Velvet
1895616,Velvet
1895617,Velvet
1895618,Velvet
1895619,Velvet
1895620,Velvet
1895621,Velvet
1895622,Velvet
1895623,Velvet
1895624,Velvet
1895625,Velvet
1895626,Velvet
1895627,Velvet
1895628,Velvet
1895629,Velvet
1895630,Velvet
1895631,Velvet
1895632,Velvet
1895633,Newbler
1895634,Newbler
1895635,Newbler
1895636,Newbler
1895637,Newbler
1895638,Newbler
1895639,Newbler
1895640,Velvet
1895648,DNAstar
1896175,N/A
1896196,N/A
1896202,N/A
1896203,N/A
1896204,N/A
1896206,N/A
1896207,N/A
1896208,N/A
1896209,N/A
1896210,N/A
1896211,N/A
1896212,N/A
1896213,N/A
1896214,N/A
1896215,N/A
1896216,N/A
1896217,N/A
1896224,N/A
189691,CLC
1896,IDBA
189753,ALLPATHS
1897620,Newbler
1897621,newbler
1897630,Platanus
1897634,Platanus
1897729,N/A
1897730,SPAdes
1898038,SPAdes
1898042,A5-miseq
1898042,CAP3
1898043,CLC
1898044,N/A
1898176,Edena
1898203,N/A
1898205,N/A
1898207,N/A
1898680,SPAdes
1898684,N/A
1898731,CLC
1898732,CLC
1898733,CLC
1898734,CLC
1898735,CLC
1898736,CLC
1898737,CLC
1898738,CLC
1898739,CLC
189873,SPAdes
1898740,CLC
1898741,CLC
1898742,CLC
1898743,CLC
1898744,CLC
1898745,CLC
1898746,CLC
1898961,SPAdes
189918,N/A
1899350,SPAdes
190047,CLC
190148,SPAdes
1901,N/A
1902503,Newbler
190304,N/A
1903117,Abyss
1903134,SPAdes
1903177,CLC
1903178,CLC
1903179,HGAP2
1903180,HGAP2
1903183,Abyss
1903186,N/A
1903187,N/A
1903261,N/A
1903262,N/A
1903263,N/A
1903284,ABySS
1903285,ABySS
1903286,ABySS
1903287,ABySS
1903288,ABySS
1903289,ABySS
1903290,ABySS
1903291,ABySS
1903292,ABySS
1903293,ABySS
1903294,ABySS
1903295,ABySS
1903579,ABySS
1903580,ABySS
1903581,ABySS
1903582,ABySS
1903583,ABySS
1903584,ABySS
1903585,ABySS
1903586,ABySS
1903587,ABySS
1903588,ABySS
1903589,ABySS
1903590,ABySS
1903591,ABySS
1903592,ABySS
1903593,ABySS
1903594,ABySS
1903595,ABySS
1903596,ABySS
1903627,SPAdes
1903686,N/A
1903694,N/A
1903704,N/A
1903952,SOAPdenovo
1903,Newbler
1904032,ABySS
1904034,Abyss
1904035,Abyss
1904359,CLC
1904360,CLC
1904462,ABySS
1904463,SPAdes
1904640,N/A
1904754,CLC
1904757,A5_miseq
1904807,A5
190485,N/A
190486,N/A
1904944,N/A
1904961,SPAdes
1904962,SPAdes
1904963,SPAdes
1904964,SPAdes
1904965,SPAdes
1904966,SPAdes
1904967,SPAdes
1904969,SPAdes
1904970,SPAdes
1905009,CONTIGuator
1905009,GapFiller
1905288,N/A
1905289,Abyss
1905694,SPAdes
1905695,SPAdes
1905696,SPAdes
1905697,SPAdes
1905698,A5
1905699,A5
1905700,A5
1905730,CLC
1905730,GAP
1905730,N/A
1905730,SSPACE
1905845,ABySS
1905847,N/A
1905,IDBA
1906180,Velvet
1906324,SPAdes
1906332,SPAdes
1906333,SPAdes
1906334,SPAdes
190650,N/A
1906738,N/A
1906739,Velvet
1906740,Velvet
1906741,N/A
1906742,N/A
1906744,CLC
1906745,CLC
1906854,SPAdes
1906855,A5
1906856,A5
1906857,A5
1906,ABySS
1906,CLCbio
1906,GS
190721,N/A
1907304,N/A
1907305,N/A
1907306,N/A
1907311,N/A
1907390,N/A
1907391,N/A
1907394,N/A
1907395,N/A
1907397,N/A
1907398,N/A
1907403,N/A
1907408,N/A
1907411,N/A
1907413,N/A
1907415,N/A
1907416,N/A
1907417,N/A
1907654,N/A
1907658,N/A
1907659,N/A
1907665,N/A
1907666,N/A
1907766,DNAstar
1907766,N/A
1907777,CLC
1907939,CLC
1907940,Velvet
1907941,Velvet
1907,CLCbio
1907,N/A
1908198,A5-MiSeq
1908205,SPAdes
1908206,SPAdes
1908257,CLC
1908258,CLC
1908260,CLC
1908263,CLC
1908264,CLC
1908266,CLC
1908389,Newbler
1908520,N/A
1908521,N/A
1908525,CLC
1908690,Canu
190893,CLC
190893,N/A
190893,SPAdes
190895,Newbler
190895,Platanus
190895,SOAPdenovo
1909395,N/A
1909437,A5-MiSeq
1909438,A5-MiSeq
1909443,A5-MiSeq
1909444,A5-MiSeq
1909445,A5-MiSeq
1909447,A5-MiSeq
1909451,A5-MiSeq
1909452,A5-MiSeq
1909453,A5-MiSeq
1909454,A5-MiSeq
1909455,A5-MiSeq
1909456,A5-MiSeq
1909457,A5-MiSeq
1909458,A5-MiSeq
1909463,A5-MiSeq
1909468,A5-MiSeq
1909470,A5-MiSeq
1909474,A5-MiSeq
1909476,A5-MiSeq
1909480,A5-MiSeq
1909484,A5-MiSeq
1909485,A5-MiSeq
1909491,A5-MiSeq
1909492,A5-MiSeq
1909670,N/A
1909671,N/A
1909732,N/A
1909733,A5
1909734,SPAdes
1909,IDBA
1911135,SPAdes
1911136,SPAdes
1911137,SPAdes
1911585,SPAdes
1911586,N/A
1911587,N/A
1911682,SOAP
1911,CLC
1911,N/A
1911,Velvet
1912092,SOAPdenovo
1912098,A5
1912099,A5
1912100,A5
1912139,ABySS
1912139,MIX
1912139,SPAdes
1912212,SOAPdenovo
1912213,SOAPdenovo
1912214,SOAPdenovo
1912238,SOAPdenovo
1912795,N/A
1912856,N/A
191292,N/A
191292,Newbler
1912961,SOAPdenovo
1912,N/A
1913078,AllPaths
1913445,SOAPdenovo
1913576,A5-miseq
1913577,N/A
1913578,N/A
1913579,SPAdes
191391,ABySS
191391,N/A
1914243,N/A
1914305,SPAdes
1914306,SOAPdenovo
1914307,SOAPdenovo
1914308,SOAPdenovo
1914408,Newbler
1914410,N/A
1914535,SOAPdenovo
1914536,CLC
1914537,SOAPdenovo
1914540,SPAdes
1914861,SPAdes
1914867,GS
1914868,GS
1914963,CLC
1914994,MicrobeTrakr
1914995,SPAdes
1914,IDBA
1915004,SPAdes
1915074,SPAdes
1915077,SOAPdenovo
1915078,N/A
1915310,N/A
1915313,SOAPdenovo
1915314,SOAPdenovo
1915315,SOAPdenovo
1915316,SOAPdenovo
1915317,SOAPdenovo
1915318,SOAPdenovo
1915319,SOAPdenovo
1915389,SPAdes
1915400,SOAPdenovo
1915,N/A
191610,N/A
1916917,N/A
1916956,N/A
1916993,N/A
1917019,SPAdes
1917143,Newbler
1917158,N/A
1917163,A5-miseq
1917164,A5-miseq
1917165,A5-miseq
1917170,Newbler
1917281,Velvet
1917462,SPAdes
1917463,SPAdes
1917484,SPAdes
1917485,N/A
1917528,ABySS
1917876,N/A
1917878,N/A
1917880,N/A
1917883,N/A
1917887,N/A
1917889,N/A
1917973,CLC
1918945,N/A
1918946,N/A
1918948,IDBA
1918949,IDBA
1919277,CLC
1920034,SOAPdenovo
1920190,NGEN
1920191,N/A
1920420,SPAdes
1920421,SPAdes
1920422,SPAdes
1920423,SPAdes
1920424,SPAdes
1920425,SPAdes
1920490,CISA
1920490,REAPR
1920490,SPAdes
1920490,Velvet
1920491,SPAdes
1920636,SPAdes
1920666,SPAdes
1920667,N/A
192087,CLC
1920883,N/A
1920889,A5-Miseq
192088,CLC
1921010,Spades
1921144,SPAdes
1921145,SPAdes
1921421,N/A
1921510,N/A
1921564,SOAPdenovo
1921764,SOAPdenovo
1921765,SOAPdenovo
1921803,SPAdes
1922216,N/A
1922217,N/A
192222,N/A
1922337,Newbler
1923828,SOAPdenovo
1923829,SOAPdenovo
1923,CLCbio
192421,N/A
192421,SPAdes
1924269,A5
1924285,N/A
1924286,N/A
1924287,N/A
1924934,SPAdes
1925020,CLC
1925021,CLC
1925258,Velvet
1925550,SPAdes
1925589,A5
1925762,SOAPdenovo
1926277,N/A
1926278,N/A
1926280,N/A
1926282,N/A
1926284,N/A
1926285,N/A
1926286,N/A
1926319,SPAdes
1926477,SPAdes
1926478,SPAdes
1926479,SPAdes
1926494,N/A
1926587,SPAdes
1926588,SPAdes
1926599,Velvet
1926600,Velvet
1926878,Spades
1926881,SOAPdenovo
1926,N/A
1927124,SPAdes
1927133,a5
1927134,a5
1927135,a5
1927136,a5
1927,Velvet
192814,N/A
1928334,SOAPdenovo
1928617,A5
1928762,ITMO
1928922,SPAdes
1928923,SPAdes
1928,CLCbio
192903,N/A
1929267,DNASTAR
1929465,Velvet
1929484,ABySS
1929488,SPAdes
192953,SPAdes
192954,CLC
192954,SPAdes
192955,CLC
192955,SPAdes
192955,Velvet
192956,SPAdes
192,CLC
192,N/A
1930251,Newbler
1930254,SPAdes
1930532,N/A
1930546,N/A
1930558,CA
1930581,SOAPdenovo
1930667,SPAdes
1930764,N/A
1930849,Newbler
1930,CLC
1930,CLCbio
1930,SPAdes
1930,Velvet
1931241,N/A
1931273,SPAdes
1931274,SPAdes
1931275,SPAdes
1932111,Velvet
1932112,Velvet
1932113,Velvet
1932366,SOAPdenovo
1932621,Velvet
1932667,Velvet
1932668,Velvet
1932669,N/A
1933030,CLC
1933030,Geneious
1933035,SPAdes
1933220,N/A
1933776,IDBA
1933776,Velvet
1933776,phredPhrap
1933777,IDBA
1933777,Velvet
1933777,phredPhrap
1933778,IDBA
1933778,Velvet
1933778,phredPhrap
1933779,IDBA
1933779,Velvet
1933779,phredPhrap
1933817,IDBA
1933817,Velvet
1933817,phredPhrap
1933868,IDBA_UD
1933868,METASSEMBLER
1933868,SPADES
1933868,SSPACE
1933880,N/A
1933894,A5-MiSeq
1933903,HGAP
1933904,N/A
1933905,N/A
1933906,N/A
1933907,N/A
1933908,N/A
1933909,N/A
1933910,N/A
1933911,N/A
1933912,N/A
1934003,SOAPdenovo
1934254,N/A
193461,CLCbio
193461,IDBA
193462,CLC
193462,N/A
1934,CLCbio
1935204,CLC
1935446,N/A
1935460,CLC
193567,N/A
1935,IDBA
1935,N/A
1936029,N/A
1936063,N/A
1936080,N/A
1936081,N/A
1936242,CLC
1937003,SPAdes
1937528,CLC
1938366,SPAdes
1938367,SPAdes
1938368,SPAdes
1938440,A5-miseq
1938440,phredPhrap
1938441,A5-miseq
1938558,SPAdes
1938560,SOAPdenovo
1938595,ABySS
1938596,ABySS
1938597,ABySS
1938598,ABySS
1938599,ABySS
1938600,ABySS
1938604,N/A
1938605,N/A
1938606,N/A
1938607,N/A
1938608,HGAP
1938609,HGAP
1938610,HGAP
1938617,Newbler
1938741,N/A
1938743,N/A
1938744,N/A
1938756,N/A
1938794,N/A
1938817,N/A
1938862,N/A
1938863,N/A
1938889,N/A
1938898,N/A
1938,CLCbio
1938,IDBA-UD
1938,IDBA_UD
193,N/A
1940240,SOAPdenovo
1940762,N/A
1940789,SPAdes
1940790,N/A
1940,N/A
1941347,N/A
1941349,N/A
194197,SPAdes
1943579,SPAdes
1943580,SPAdes
1943583,SPAdes
1943632,A5-miseq
1943632,phredPhrap
1943,CLCbio
1943,Newbler
1944133,SPAdes
194439,N/A
1944639,N/A
1944646,N/A
1944648,N/A
1944,IDBA
1945511,SPAdes
1945512,N/A
1945520,N/A
1945521,N/A
1945581,SPAdes
1945634,MIRA
1945662,N/A
1945854,SPAdes
1945855,SPAdes
1945856,SPAdes
1945857,SPAdes
1945858,SPAdes
1945859,SPAdes
1945860,SPAdes
1945861,SPAdes
1945862,SPAdes
1945863,SPAdes
1945864,SPAdes
1945865,SPAdes
1945884,N/A
1945890,N/A
1945891,N/A
194867,Velvet
194963,N/A
194963,SOAPdenovo
195088,N/A
195099,N/A
1950,IDBA
195102,N/A
195103,N/A
195105,CLC
195105,SOAPdenovo
195248,N/A
195250,Newbler
195253,N/A
1953765,SPAdes
1954237,NGEN
1954351,N/A
195498,N/A
1954,IDBA
1955060,MicrobeTrakr
1955060,Velvet
1955065,HGAP
1955422,SPAdes
1955620,SPAdes
1955698,Velvet
1955701,NextGENe
195709,CLC
195709,LYNX
195709,N/A
195709,SOAPdenovo
195709,Velvet
1957,IDBA
1958780,N/A
1958811,SPAdes
1958950,CLC
195,ABySS
195,CLC
195,MIRA
195,N/A
195,Newbler
195,SOAPdenovo
195,SPAdes
195,Velvet
1960083,SOAPdenovo
1960125,N/A
1960155,Falcon
196024,N/A
196024,Newbler
196024,SPAdes
1960589,SOAPdenovo
1960825,SPAdes
1960826,SPAdes
1960827,SPAdes
1960828,SPAdes
1960829,SPAdes
1960920,SPAdes
1960940,Geneious
1960941,Geneious
1960,CLC
1960,IDBA
1961081,CLC
1961084,CLC
1961085,CLC
1961086,CLC
1961087,CLC
1961088,CLC
1961089,CLC
1961090,CLC
1961091,CLC
1961092,CLC
1961094,CLC
1961096,CLC
1961097,CLC
1961099,CLC
1961362,N/A
196162,N/A
196164,N/A
1961706,CLC
1961707,CLC
1961713,N/A
1961714,SOAPdenovo
1961848,SPAdes
1961849,SPAdes
1961,IDBA
1961,IDBA_UD
1962118,CLC
1962118,N/A
1962118,SPAdes
1962155,Velvet
1962156,CLC
1962180,SPAdes
1962181,SPAdes
1962263,A5
1962264,N/A
1962638,QUAST
1962638,SPAdes
1962639,QUAST
1962640,QUAST
1962641,QUAST
1962644,SPAdes
1963023,MaSuRCA
1963024,MaSuRCA
1963025,MaSuRCA
1963026,MaSuRCA
1963032,SPAdes
196367,N/A
196367,Ray
196367,SPAdes
1963835,N/A
1963862,SPAdes
1963,Newbler
1964383,N/A
1964449,N/A
1964541,Minia
196490,Unknown
1965277,SPAdes
1965358,N/A
1965537,IDBA_UD
1965538,IDBA_UD
1965540,IDBA_UD
1965542,IDBA_UD
1965544,IDBA_UD
1965545,IDBA_UD
1965546,IDBA_UD
1965547,IDBA_UD
1965548,IDBA_UD
1965549,IDBA_UD
1965550,IDBA_UD
1965551,IDBA_UD
1965555,IDBA_UD
1965557,IDBA_UD
1965558,IDBA_UD
1965560,IDBA_UD
1965562,IDBA_UD
1965564,IDBA_UD
1965566,IDBA_UD
1965569,IDBA_UD
1965570,IDBA_UD
1965571,IDBA_UD
1965572,IDBA_UD
1965573,IDBA_UD
1965575,IDBA_UD
1965576,IDBA_UD
1965578,IDBA_UD
1965579,IDBA_UD
1965580,IDBA_UD
1965581,IDBA_UD
1965582,IDBA_UD
1965583,IDBA_UD
1965585,IDBA_UD
1965586,IDBA_UD
1965587,IDBA_UD
1965588,IDBA_UD
1965589,IDBA_UD
1965590,IDBA_UD
1965591,IDBA_UD
1965592,IDBA_UD
1965593,IDBA_UD
1965603,IDBA_UD
1965604,IDBA_UD
1965612,IDBA_UD
1965613,IDBA_UD
1965615,IDBA_UD
1965616,IDBA_UD
1965617,IDBA_UD
1965618,IDBA_UD
1965619,IDBA_UD
1965620,IDBA_UD
1965621,IDBA_UD
1965622,IDBA_UD
1965623,IDBA_UD
1965624,IDBA_UD
1965625,IDBA_UD
1965626,IDBA_UD
1965627,IDBA_UD
1965628,IDBA_UD
1965629,IDBA_UD
1965630,IDBA_UD
1965631,IDBA_UD
1965632,IDBA_UD
1965634,IDBA_UD
1965635,IDBA_UD
1965636,IDBA_UD
1965639,IDBA_UD
1965640,IDBA_UD
1965642,IDBA_UD
1965645,IDBA_UD
1965646,IDBA_UD
1965647,IDBA_UD
1965648,IDBA_UD
1965649,IDBA_UD
1965650,IDBA_UD
1965651,IDBA_UD
1965654,IDBA_UD
1965655,IDBA_UD
1965658,IDBA_UD
1965659,IDBA_UD
1965660,IDBA_UD
1965661,IDBA_UD
1965662,IDBA_UD
1965664,IDBA_UD
1965665,IDBA_UD
1965666,IDBA_UD
196600,N/A
196620,N/A
196627,N/A
1967582,SPAdes
1967583,SPAdes
1967586,SPAdes
1967587,SPAdes
1967589,SPAdes
1967590,SPAdes
1967596,SPAdes
1967599,SPAdes
1967600,SPAdes
1967601,SPAdes
1967605,SPAdes
1967611,SPAdes
1967612,SPAdes
1967613,SPAdes
1967620,SPAdes
1967621,SPAdes
1967622,SPAdes
1967630,SPAdes
1967636,SPAdes
1967637,SPAdes
1967638,SPAdes
1967639,SPAdes
1967642,SPAdes
1967643,SPAdes
1967644,SPAdes
1967645,SPAdes
1967646,SPAdes
1967647,SPAdes
1967648,SPAdes
1967649,SPAdes
1967650,SPAdes
1967651,SPAdes
1967652,SPAdes
1967653,SPAdes
1967654,SPAdes
1967655,SPAdes
1967656,SPAdes
1967657,SPAdes
1967658,SPAdes
1967659,SPAdes
1967660,SPAdes
1967661,SPAdes
1967662,SPAdes
1967665,N/A
1967781,A5
1967839,SOAPdenovo
1967987,SPAdes
1967988,SPAdes
1967989,SPAdes
1967990,SPAdes
1967991,SPAdes
1967992,SPAdes
1967993,SPAdes
1967,CLCbio
1968,IDBA
1969111,SPAdes
1969376,SPAdes
1969733,SPAdes
1969834,SOAPdenovo
1969835,SOAPdenovo
1969920,SPAdes
1970094,IDBA-UD
1970095,IDBA-UD
1970456,SPAdes
1970457,SPAdes
1970458,SPAdes
1970459,SPAdes
1970460,SPAdes
1970461,SPAdes
1970462,SPAdes
1970463,SPAdes
1970464,SPAdes
1970465,SPAdes
1970466,SPAdes
1970467,SPAdes
1970468,SPAdes
1970469,SPAdes
1970470,SPAdes
1970471,SPAdes
1970472,SPAdes
1970473,SPAdes
1970474,SPAdes
1970738,SPAdes
1971364,N/A
1971395,SPAdes
1972192,N/A
197221,N/A
1972757,SPAdes
1972846,N/A
1973009,CLC
1973490,idba-ud
1973491,idba-ud
1973492,idba-ud
1973493,idba-ud
1973494,idba-ud
1974213,N/A
1974318,SPAdes
1974319,SPAdes
1974320,SPAdes
1974321,SPAdes
1974322,SPAdes
1974324,SPAdes
197461,Velvet
197479,Newbler
1975722,DNAStar
197575,CLC
197614,ABYSS
197614,N/A
197614,SPAdes
197614,Velvet
197701,N/A
197701,SPAdes
1977090,IDBA-UD
1977864,N/A
1977865,N/A
1977871,Geneious
1977872,Geneious
1977873,Geneious
1977874,Geneious
1977875,Geneious
1977876,Geneious
1977877,Geneious
1977878,Geneious
1977879,Geneious
1977880,Geneious
1977881,Geneious
1977882,Geneious
1977883,Geneious
1977884,Geneious
1977912,ABySS
1978120,MaSuRCA
1978338,SoftGenetics
1978339,N/A
1978342,A5MiSeq
1978350,NGEN
1978549,SOAPdenovo
1978566,N/A
1979369,SoftGenetics
1979527,SPAdes
197,A5-miseq
197,ABySS
197,Abyss
197,CLC
197,IonTorrent
197,MIRA
197,N/A
197,Newbler
197,SOAPdenovo
197,SPAdes
197,Velvet
1980001,N/A
198092,N/A
198094,N/A
1981054,SPAdes
198107,N/A
1981152,SPAdes
1981173,N/A
1981174,N/A
1981502,A5
1981503,A5
1981504,A5
1981505,A5
1981506,A5
1981674,SPAdes
1981675,SPAdes
1981676,SPAdes
1981677,SPAdes
1981678,SPAdes
1981679,SPAdes
1981680,SPAdes
1981681,SPAdes
1981682,SPAdes
1981683,SPAdes
1981684,SPAdes
1981685,SPAdes
1981686,SPAdes
1981687,SPAdes
1981688,SPAdes
1981689,SPAdes
1981690,SPAdes
1981691,SPAdes
1981692,SPAdes
1981693,SPAdes
1981694,SPAdes
1981695,SPAdes
1981696,SPAdes
1981697,SPAdes
1981698,SPAdes
1981699,SPAdes
1981700,SPAdes
1981701,SPAdes
1981702,SPAdes
1981703,SPAdes
1981704,SPAdes
1981705,SPAdes
1981706,SPAdes
1981707,SPAdes
1981708,SPAdes
1981709,SPAdes
1981710,SPAdes
1981711,SPAdes
1981712,SPAdes
1981713,SPAdes
1981714,SPAdes
1981715,SPAdes
1981716,SPAdes
1981717,SPAdes
1981718,SPAdes
1981719,SPAdes
1981720,SPAdes
1981721,SPAdes
1981722,SPAdes
1981723,SPAdes
1981724,SPAdes
1981725,SPAdes
1981726,SPAdes
1981727,SPAdes
1981728,SPAdes
1981729,SPAdes
1981730,SPAdes
1981731,SPAdes
1981732,SPAdes
1981733,SPAdes
1981734,SPAdes
1981735,SPAdes
1981736,SPAdes
1981737,SPAdes
1981738,SPAdes
1981739,SPAdes
1981740,SPAdes
1981741,SPAdes
1981742,SPAdes
1981743,SPAdes
1981744,SPAdes
1981745,SPAdes
1981746,SPAdes
1981747,SPAdes
1981748,SPAdes
1981749,SPAdes
198214,N/A
198215,Celera
198215,N/A
198252,N/A
1982589,SPAdes
1982593,Velvet
1982761,Newbler
1982762,Newbler
1982763,Newbler
1982764,Newbler
198312,ABySS
198312,N/A
198422,CLC
198466,N/A
198467,CLC
198467,N/A
1985169,SPAdes
1985170,SPAdes
1985171,SPAdes
1985172,SPAdes
1985173,SPAdes
1985174,SPAdes
1985343,SPAdes
1985873,N/A
198618,N/A
1986204,N/A
198620,N/A
198620,SPAdes
198620,Velvet
1986221,SPAdes
1986224,N/A
198628,N/A
1986952,N/A
1986993,Newbler
1986994,Newbler
1986995,Newbler
1987165,Circulator
1987165,HGAP
1987165,Pilon
1987383,allpaths
1987385,allpaths
1987386,allpaths
1987723,N/A
198804,N/A
198,N/A
199198,CLC
199201,CLC
199201,N/A
199310,N/A
1993,N/A
199441,N/A
199592,N/A
1996,IDBA
1996,Newbler
199708,N/A
199709,N/A
1997,Newbler
199,A5MiSeq
199,CLC
199,MIRA
199,N/A
199,Velvet
2001,IDBA
2002831,SPAdes
2002,IDBA
2003120,IDBA-UD
2003121,N/A
2003629,NextGENe
2003658,Minia
2004400,CLC
2004404,SOAPdenovo
200450,ABySS
200450,N/A
200450,SPAdes
200451,ABySS
200451,N/A
200451,SPAdes
200452,CLC
200452,N/A
200454,CLC
2004644,SPAdes
2004645,SPAdes
2004646,SPAdes
2004647,SPAdes
2004648,SPAdes
2004649,SPAdes
2004650,SPAdes
2005046,N/A
2005569,Newbler
2005703,N/A
2006083,N/A
2006084,N/A
2006116,GS
2006685,SPAdes
2008675,Spades
2008676,SPAdes
2008677,SOAPdenovo
200904,N/A
2009331,N/A
2009338,MaSuRCA
200991,N/A
2010998,MaSuRCA
2013514,N/A
2013577,Geneious
2014537,CLC
2014537,SPAdes
2014578,CLC
2014,N/A
2017,N/A
201,ABySS
201,N/A
202462,N/A
2026,IDBA_UD
202751,N/A
202752,N/A
202789,N/A
202947,N/A
202950,Velvet
202950,newbler
202951,newbler
202952,newbler
202954,newbler
202955,newbler
202956,SPAdes
202956,newbler
202,Newbler
2030,N/A
203119,N/A
203120,N/A
203122,N/A
203123,N/A
203124,N/A
203267,N/A
203274,CA
203275,N/A
2033,CLC
2035,Velvet
2036,CLC
203795,CLC
203907,N/A
204038,CLC
2041,N/A
204536,N/A
2045,N/A
204669,N/A
204722,AllPaths
204722,N/A
204722,Newbler
204722,Velvet
204722,phredPhrap
204773,N/A
204799,SPAdes
2047,ABYSS
2047,CLC
2055,IDBA
2055,N/A
205913,N/A
205914,N/A
205918,N/A
205919,N/A
205920,N/A
205921,N/A
205922,N/A
206042,SPAdes
206403,N/A
2064,HGAP
206506,SPAdes
2065,IDBA
206662,N/A
206672,N/A
2066,IDBA
207340,SPAdes
2074,ABySS
2074,IDBA
2074,Newbler
207559,N/A
207745,Velvet
207949,N/A
207954,N/A
208223,N/A
208224,AllPaths
208224,CLC
208224,N/A
208224,SPAdes
208224,Velvet
208435,N/A
208439,N/A
208442,CLC
208444,IDBA
208480,SOAPdenovo
208596,N/A
208958,N/A
208962,N/A
208962,Platanas
208963,N/A
208964,N/A
209261,N/A
209389,SOAPdenovo
2094,N/A
2096,GS
2096,Velvet
2098,ABYSS
2098,BWA
2098,N/A
2098,Newbler
2098,SPAdes
2099,CLC
210007,N/A
2100,N/A
2103,Celera
2103,N/A
2104,Abyss
2104,N/A
2104,SOAPdenovo
210994,SPAdes
210,ABySS
210,CLC
210,Geneious
210,Minia
210,N/A
210,Newbler
210,SOAPdenovo
210,SPADE
210,SPAdes
