taxid,assembler
30025,Celera
30025,GATK
30025,unknown
30025,Samtools
300267,unknown
300268,unknown
300269,unknown
30033,BWA
30033,Celera
30033,GATK
30033,unknown
30033,Samtools
300411,unknown
300740,unknown
300852,unknown
300876,CLC
300876,SPAdes
300879,unknown
300,PacBio
301102,ABYSS
301102,Celera
301102,Geneious
301102,HGAP
301102,unknown
301102,SPAdes
301105,unknown
301105,SPAdes
301148,Velvet
301302,unknown
301451,unknown
301865,unknown
30195,Newbler
301967,HGAP3
301,unknown
301,SOAPdenovo
302069,unknown
302070,unknown
302100,unknown
302167,unknown
302409,unknown
302484,unknown
302911,Mira
302911,unknown
302912,Mira
302912,unknown
302980,SOAPdenovo
303300,unknown
303317,unknown
303518,ALLPATHS-LG
303541,unknown
303541,Newbler
303682,Velvet
303,A5-miseq
303,A5
303,ABYSS
303,CLC
303,GS
303,MIRA
303,unknown
303,NGEN
303,Newbler
303,SOAPdenovo
303,SPADES
303,SPAdes
303,SeqMan
303,Unknown
303,Velvet
303,newbler
30419,SOAPdenovo
304207,Velvet
304208,Denovo
304222,unknown
304268,SOAPdenovo
30455,SOAPdenovo
304766,unknown
304767,unknown
304899,IDBA
30521,SOAPdenovo
30538,Newbler
3055,unknown
305674,unknown
305677,unknown
305700,Velvet
305785,unknown
305900,Allpaths
305959,unknown
305,ABYSS
305,ABySS
305,CLC
305,FastQC
305,GENEIOUS
305,Geneious
305,unknown
305,Newbler
305,Pilon
305,Prokka
305,Quast
305,SGA
305,SOAPdenovo
305,SPAdes
305,Spades
305,Trimmomatic
305,Velvet
305,iMetAMOS
305,idba
305,samtools
306025,unknown
30608,AllPathsLG
30608,Atlas
30608,BioNano
30608,Lachesis
30608,PBJelly2
30611,ALLPATHS-LG
306254,unknown
306263,unknown
306264,unknown
306276,unknown
306281,GS
306323,unknown
306537,unknown
3068,unknown
306901,unknown
306902,unknown
307110,unknown
307111,unknown
307240,unknown
307444,unknown
307454,unknown
307461,unknown
307467,unknown
307480,NextGENe
307486,ABySS
307486,SPAdes
3075,Amos
3075,Newbler
3075,SOAP
307643,Velvet
307658,Celera
307677,unknown
307898,unknown
307959,SOAPdenovo
308754,unknown
308853,unknown
309181,unknown
309390,unknown
309798,unknown
309799,unknown
309800,A5
309800,unknown
309801,unknown
309803,unknown
309807,unknown
310037,Newbler
310103,unknown
31033,unknown
310539,unknown
310540,unknown
310681,unknown
310749,unknown
310750,unknown
310780,CLC
310780,unknown
310782,unknown
310907,unknown
311176,unknown
311228,unknown
311229,unknown
311230,Velvet
311402,unknown
311403,unknown
311410,unknown
311413,unknown
311424,unknown
312008,unknown
312009,unknown
312017,Celera
312153,unknown
312175,CLC
312273,unknown
312274,unknown
312275,unknown
312284,unknown
312295,unknown
312309,unknown
312349,unknown
31234,unknown
312540,SPAdes
31271,unknown
313367,unknown
313368,unknown
313589,unknown
313590,unknown
313594,unknown
313595,unknown
313596,unknown
313598,unknown
313603,unknown
313606,unknown
313612,unknown
313624,unknown
313625,unknown
313627,unknown
313628,unknown
313629,unknown
314225,unknown
314230,unknown
314231,unknown
314232,unknown
314253,unknown
314254,unknown
314256,unknown
314260,unknown
314261,unknown
314262,unknown
314264,unknown
314265,unknown
314266,unknown
314267,unknown
314270,unknown
314271,unknown
314275,unknown
314276,unknown
314277,unknown
314278,unknown
314279,CLC
314280,unknown
314282,unknown
314283,unknown
314285,Consed
314287,unknown
314288,unknown
314289,unknown
314290,unknown
314291,unknown
314292,unknown
314315,unknown
314330,Spades
314344,SPAdes
314345,unknown
314565,unknown
314607,unknown
314608,unknown
314722,unknown
314723,unknown
314724,unknown
314865,Maq
314865,Velvet
314865,minimus
31503,unknown
31504,unknown
31507,unknown
31508,unknown
315277,unknown
31532,unknown
315358,unknown
31535,unknown
31537,unknown
315392,unknown
315405,HGAP
315405,unknown
315405,Newbler
315423,unknown
315456,unknown
31559,unknown
315730,unknown
315749,unknown
315750,unknown
315953,unknown
31600,unknown
31602,unknown
31604,unknown
316055,unknown
316056,unknown
316057,unknown
316058,unknown
316067,unknown
316106,unknown
31612,unknown
316273,unknown
316275,unknown
316278,unknown
316279,unknown
316284,unknown
316330,Newbler
316385,unknown
316401,unknown
316407,unknown
316435,unknown
31658,unknown
316983,unknown
316,ABYSS
316,ABySS
316,CLC
316,MIRA
316,unknown
316,Newbler
316,SOAPdenovo
316,SPAdes
316,Velvet
317010,SOAPdenovo
317013,SPAdes
317018,CLC
317025,unknown
317027,unknown
31711,unknown
31713,unknown
31721,unknown
31722,unknown
31732,unknown
31741,unknown
31742,unknown
31743,unknown
31744,unknown
31749,unknown
31750,unknown
31754,unknown
31757,unknown
317619,Newbler
317655,unknown
317659,CLC
31770,unknown
317735,SOAPdenovo
317858,unknown
317878,unknown
317936,unknown
317,CLC
317,Celera
317,unknown
317,SPAdes
318161,unknown
318167,unknown
318279,unknown
318456,SPAdes
318464,MIRA
318558,unknown
318586,unknown
318683,CLC
318683,unknown
318834,unknown
318835,unknown
318836,unknown
318843,unknown
318844,unknown
318852,unknown
318996,Allpaths
31899,unknown
318,CLC
319003,Newbler
319017,Newbler
319224,unknown
319225,unknown
319236,unknown
319236,Newbler
319501,Newbler
319522,unknown
31954,Mira
31958,unknown
31963,ABySS
319652,SOAPdenovo
319653,unknown
319653,SOAPdenovo
31965,ABySS
319701,unknown
319705,CLC
319705,unknown
319705,Newbler
319705,SPAdes
31973,SPAdes
319795,unknown
319938,unknown
319939,unknown
319939,SOAPdenovo
319970,SOAPdenovo
31998,CLC
319,CLC
32002,unknown
32002,Velvet
32009,unknown
320122,unknown
32019,unknown
32019,Newbler
32019,Velvet
32020,unknown
32020,Newbler
32022,CLC
32022,MIRA
32022,unknown
32022,SPAdes-Linux
32022,a5_miseq_linux
32024,Velvet
320326,Velvet
320371,unknown
320372,unknown
320373,unknown
320374,unknown
320388,unknown
320389,unknown
320390,unknown
32042,Newbler
320432,unknown
320483,unknown
320483,Newbler
320497,unknown
32049,unknown
32051,unknown
32052,unknown
32057,Newbler
320771,unknown
320778,CLC
320787,unknown
320831,unknown
320832,unknown
320834,unknown
320835,unknown
320836,unknown
320837,unknown
320839,unknown
320840,unknown
320841,unknown
320842,unknown
320843,unknown
320844,unknown
320845,unknown
320846,unknown
320847,unknown
320848,unknown
320849,unknown
320850,unknown
320856,unknown
320912,unknown
321023,unknown
321267,unknown
321314,unknown
321318,CLC
321327,unknown
321332,unknown
321398,AllPaths-LG
321614,unknown
321662,A5-miseq
321662,unknown
321662,Velvet
321846,ABySS
321846,unknown
321846,Velvet
3218,unknown
321955,unknown
321956,unknown
321961,CLC
321967,unknown
321,CLC
321,Newbler
321,SOAPdenovo
321,SPAdes
321,Velvet
322019,unknown
322053,unknown
322067,unknown
322095,Velvet
322098,unknown
322104,unknown
322159,unknown
322505,unknown
322611,Velvet
32264,unknown
322710,unknown
322855,unknown
322866,Newbler
322,CLC
322,GS
323097,unknown
323098,unknown
323118,unknown
323259,unknown
323261,unknown
323655,unknown
323656,unknown
323848,unknown
323850,unknown
323,CLC
323,MIRA
323,SPAdes
324057,unknown
324058,SPAdes
324602,unknown
324617,unknown
324685,unknown
324831,unknown
324831,Newbler
324900,unknown
324925,unknown
32507,ALLPATHS-LG
325111,unknown
325113,unknown
325240,unknown
32536,SOAPdenovo
325473,CLC
325676,unknown
325775,unknown
325776,SPAdes
326036,unknown
326037,unknown
32603,unknown
32604,unknown
32612,unknown
32619,unknown
326202,unknown
32620,unknown
32624,unknown
32625,unknown
326297,unknown
326298,unknown
32629,unknown
326423,unknown
326424,unknown
326425,unknown
326426,unknown
326427,unknown
326442,unknown
326474,unknown
326475,unknown
326476,unknown
326489,unknown
326522,SPAdes
326523,SPAdes
326537,SPAdes
326574,unknown
326594,SOAPdenovo
326811,unknown
326941,unknown
326968,SOAPdenovo
327095,Newbler
327275,CLC
327275,Newbler
327277,Mira
327280,unknown
327387,unknown
327939,ABySS
328061,unknown
328225,ABySS
328396,SOAPdenovo
328430,unknown
328615,unknown
328668,unknown
328670,unknown
328671,unknown
328812,SPAdes
328813,IDBA_UD
328815,MaSuRCA
328815,SOAPdenovo
328971,unknown
329164,unknown
329186,unknown
329254,unknown
329288,unknown
329289,unknown
329290,unknown
329381,unknown
329545,unknown
329553,Newbler
329562,Newbler
329639,unknown
329641,unknown
329726,unknown
329852,unknown
329853,unknown
329854,unknown
329854,Velvet
329855,unknown
329864,unknown
329886,unknown
329993,CLCbio
329993,SPAdes
329,Allpaths
329,Mira4
329,Newbler
329,Velvet
329,phredPhrap
33007,Velvet
330084,IDBA
33009,CLCbio
33010,A5-miseq
33010,unknown
33010,SOAPdenovo
33010,Velvet
33013,SMRT
33013,SPAdes
33014,unknown
330214,unknown
33029,Velvet
33033,unknown
33035,Velvet
33036,Velvet
33037,unknown
33038,unknown
330396,unknown
330397,unknown
330398,unknown
330399,unknown
33039,unknown
33043,unknown
33044,unknown
33046,SOAPdenovo
33050,unknown
33051,CLC
33059,Newbler
33059,SOAPdenovo
33060,unknown
33069,CLC
33069,unknown
33069,SOAPdenovo
33069,SPAdes
33069,Velvet
330734,unknown
330779,unknown
330879,unknown
330,unknown
330,SOAPdenovo
331104,unknown
331109,unknown
331111,unknown
331112,unknown
331113,unknown
331117,unknown
331271,unknown
331272,unknown
331278,unknown
331627,unknown
331635,unknown
331636,unknown
331642,unknown
331648,unknown
331678,unknown
331679,SOAPdenovo
331869,unknown
331975,unknown
331978,unknown
332032,unknown
33203,Allpaths-LG
332054,unknown
332101,CLC
332186,HGAP
332186,Spades
332186,unknown
332411,Assembler
332411,CLC
332415,unknown
332471,unknown
332648,unknown
332937,unknown
332949,SOAPdenovo
332950,SOAPdenovo
332950,SPAdes
332950,Allpaths
332952,unknown
333138,Newbler
333140,CLC
333146,unknown
333348,unknown
333668,unknown
333759,unknown
333760,unknown
333762,unknown
333763,unknown
333764,unknown
333765,unknown
333767,unknown
333769,unknown
333849,unknown
333920,unknown
333923,unknown
333962,unknown
333968,unknown
333990,unknown
333,DNASTAR
333,IDBA_UD
333,SPAdes
334203,unknown
334380,unknown
334390,unknown
334406,unknown
334413,unknown
334542,A5-miseq
334542,CLC
334542,Geneious
334542,MIRA
334542,NGen
334542,Ray
334542,SPAdes
334545,unknown
334715,A5-MiSeq
334727,SOAPdenovo
334735,unknown
334735,Velvet
334778,unknown
334801,SOAPdenovo
334802,unknown
334803,unknown
334856,unknown
335103,unknown
335187,unknown
335204,unknown
335283,unknown
335284,unknown
335341,unknown
335541,unknown
335543,unknown
335659,unknown
335797,unknown
335963,unknown
335992,unknown
336306,A5
336306,A5_Miseq
336306,MIRA
336306,MegaHit
336306,SOAPdenovo
336306,SPAdes
336407,unknown
336486,unknown
336566,CLC
336722,JAZZ
336810,unknown
336810,SPAdes
336831,CLC
336959,unknown
336963,unknown
336982,unknown
336982,Allpaths
336983,AllPathsLG
336983,Atlas
336987,unknown
336988,SOAPdenovo
337042,unknown
337043,unknown
337052,unknown
337054,unknown
33706,unknown
33708,unknown
337097,A5-Miseq
337191,unknown
33724,unknown
33726,unknown
337330,CLC
337330,unknown
337330,SOAPdenovo
33745,unknown
33746,unknown
33747,unknown
33748,unknown
33756,unknown
33760,unknown
33763,unknown
33765,unknown
337701,unknown
33771,unknown
33773,unknown
337823,unknown
337824,unknown
337825,unknown
337826,unknown
337828,unknown
337,Edna
337,SMRT
338079,unknown
338187,unknown
338188,unknown
338215,unknown
338323,unknown
338473,unknown
338478,unknown
33876,IDBA
338781,unknown
33881,CLC
33883,Velvet
33888,unknown
33889,CLC
338903,unknown
33892,unknown
33892,SPAdes
33894,unknown
33894,Allpaths
33895,unknown
33895,Spades
338963,unknown
338966,unknown
338969,unknown
33898,GS
33900,CLCbio
33903,Newbler
33903,PacBio
33905,Mira
33910,ABySS
33922,unknown
339268,unknown
339268,SPAdes
33934,unknown
33934,Ray
33934,Velvet
33935,SOAPdenovo
33936,SPAdes
33936,Velvet
33938,MaSuRCA
33940,unknown
33941,unknown
33941,SPAdes
339420,unknown
33945,ABYSS
33945,SOAPdenovo
33946,CLC
33959,IDBA_UD
33959,unknown
33959,SOAPdenovo
33959,SPAdes
33960,CLC
33961,SOAPdenovo
33964,ABYSS
33964,unknown
33964,Velvet
339656,CLC
339658,ABySS
33965,SPAdes
33966,unknown
33966,SPAdes
339670,unknown
339671,unknown
33967,unknown
33967,SPAdes
33968,SPAdes
33970,SPAdes
339724,unknown
33977,CLC
33978,CLC
339860,unknown
339866,Allpaths
339866,unknown
339866,Velvet
33987,A5
33989,unknown
33990,unknown
33992,unknown
33995,Mira
33995,unknown
339965,unknown
339,CLC
339,FastQC
339,unknown
339,Pilon
339,Prokka
339,Quast
339,SGA
339,SOAPdenovo
339,SPAdes
339,Spades
339,Trimmomatic
339,Velvet
339,iMetAMOS
339,idba
339,samtools
33,unknown
340017,unknown
340021,unknown
340047,unknown
34004,unknown
34004,SOAPdenovo
340054,unknown
34007,SPAdes
340099,unknown
340146,CLC
340177,unknown
340184,unknown
340185,unknown
340186,unknown
340187,unknown
340188,unknown
340188,SPAdes
340188,Velvet
340189,SPAdes
340190,A5-miseq
340190,CLC
340190,SPAdes
340197,unknown
34021,Bowtie2
34021,CLC
34021,unknown
34021,Velvet
34021,bowtie2
34027,unknown
340322,unknown
340345,unknown
34038,Unknown
34039,QUAST
340435,unknown
34059,CLC
34060,CLC
34061,CLC
34062,CLC
34062,GS
34062,unknown
34073,CLC
34073,SPAdes
34073,Velvet
34085,unknown
34085,SOAPdenovo
34085,Velvet
34086,unknown
340907,unknown
340921,unknown
340,unknown
34103,unknown
341053,unknown
34105,CLC
341167,unknown
341663,unknown
341711,unknown
341721,unknown
342002,SPAdes
342108,unknown
342109,unknown
342110,unknown
342113,unknown
342409,unknown
342451,CLCbio
342451,unknown
342564,unknown
342610,unknown
342614,unknown
342616,unknown
342617,unknown
342668,CLC
342949,unknown
342954,Celera
342955,Celera
343013,unknown
343509,unknown
343516,unknown
343874,SPADES
343,DISCOVAR
344021,unknown
344022,unknown
344601,unknown
344609,unknown
344610,unknown
344612,unknown
344747,unknown
344880,SPAdes
344882,CLC
345072,unknown
345073,unknown
345074,Arachne
345075,unknown
345076,Newbler
345076,SPAdes
345164,SOAPdenovo
345167,SPAdes
345198,unknown
345201,unknown
345219,unknown
345250,unknown
345309,CLC
345341,Arachne
345585,unknown
345632,unknown
345663,SoftGenetics
345922,unknown
346179,CLC
346179,Newbler
34638,Celera
346881,unknown
346882,unknown
346883,unknown
346884,unknown
346,DNAStar
34720,SOAPdenovo
347219,unknown
347253,unknown
347255,unknown
347256,unknown
347257,unknown
347324,unknown
347325,unknown
347326,unknown
347327,unknown
347328,unknown
347329,unknown
347495,unknown
347515,unknown
347834,unknown
347962,unknown
347,FastQC
347,Pilon
347,Prokka
347,Quast
347,SGA
347,Spades
347,Trimmomatic
347,iMetAMOS
347,idba
347,samtools
348058,unknown
348137,unknown
348151,SOAPdenovo
348296,unknown
348388,CLC
34839,Allpaths
348449,unknown
348780,unknown
348802,Allpaths
348823,unknown
348824,Allpaths
348824,unknown
349101,unknown
349102,unknown
349106,unknown
349123,unknown
349124,unknown
349161,unknown
349163,unknown
349215,unknown
349370,unknown
349519,unknown
349520,unknown
349521,unknown
349563,unknown
349564,unknown
349681,unknown
349741,unknown
349746,unknown
349747,unknown
349938,SPAdes
349965,Unknown
349966,Allpaths
349966,Newbler
349966,Unknown
349966,Velvet
349966,phredPhrap
349967,Unknown
349968,Unknown
34,unknown
350054,unknown
350058,unknown
35019,ALLPATHS-LG
350688,unknown
350701,unknown
350703,unknown
350893,CLC
351016,unknown
351160,unknown
351348,unknown
351426,unknown
351427,unknown
351428,unknown
351495,unknown
351581,unknown
351605,unknown
351607,unknown
351627,unknown
351656,SPAdes
351671,unknown
351672,CLC
351679,unknown
351745,unknown
351746,unknown
352165,unknown
352211,Newbler
352211,Velvet
352248,unknown
35238,unknown
35241,unknown
35244,unknown
35246,unknown
35250,unknown
35252,unknown
35254,unknown
35258,unknown
35265,unknown
35269,unknown
35279,unknown
35280,unknown
35281,unknown
35286,unknown
35287,unknown
352882,unknown
35288,unknown
35289,unknown
352914,unknown
35291,unknown
35297,unknown
35302,unknown
35304,unknown
35306,unknown
353151,unknown
353152,unknown
353153,unknown
35341,unknown
35343,unknown
35344,unknown
35345,unknown
353496,unknown
35350,unknown
353569,CLC
353569,Newbler
354090,unknown
354242,unknown
354243,SPAdes
354260,unknown
354328,unknown
354355,SOAPdenovo
354356,SOAPdenovo
354426,newbler
354630,unknown
354,unknown
355246,unknown
355249,Newbler
355276,unknown
355277,unknown
355278,unknown
35554,unknown
3555,Newbler
35570,ALLPATHS-LG
35593,unknown
356114,unknown
35612,unknown
35619,IDBA_UD
35620,CLCbio
35623,unknown
356829,Mira
356851,IDBA
356862,unknown
35703,CLC
35703,HGAP3
35703,unknown
35703,Velvet
35703,Allpaths
357240,ABYSS
357244,unknown
357276,IDBA_UD
357278,SOAPdenovo
357347,unknown
357348,unknown
35746,unknown
357544,unknown
35754,IDBA
35755,unknown
35756,Lasergene
35756,MIRA
35760,Mira
35762,Newbler
357804,unknown
357808,unknown
357809,unknown
35799,unknown
35806,CLC
35806,unknown
